Using dt = 10 seconds, T = 0.25 years
Initializing waveform generator...
Creating GenerateEMRIWaveform class...
Done initializing waveform generator.
Creating GravWaveAnalysis class...
Initializing loglike class...
Done initializing loglike class.
Calculating SNR...
SNR calculated: 5.942134448355127
Setting up log_density and prior functions...
Done setting up log-likelihood and prior.
Setting up ParisMC sampler...
Done setting up ParisMC sampler.
Setting up initial covariance matrix...
Done setting up initial covariance matrix.
Initializing sampler...
Done initializing sampler.
Starting point (phys): [6.03302293, 1.12261954, 0.69265393, 9.04744717, 0.31691929]
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 68979.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 68980.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 68981.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 68982.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 68983.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 68984.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 68985.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 68986.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 68987.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 68988.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 68989.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 68990.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 68991.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 68992.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 68993.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 68994.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 68995.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 68996.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 68997.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 68998.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 68999.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69000.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69001.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69002.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69003.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69004.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69005.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69006.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69007.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69008.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69009.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69010.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69011.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69012.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69013.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69014.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69015.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69016.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69017.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69018.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69019.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69020.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69021.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69022.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69023.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69024.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69025.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69026.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69027.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69028.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69029.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69030.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69031.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69032.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69033.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69034.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69035.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69036.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69037.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69038.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69039.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69040.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69041.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69042.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69043.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69044.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69045.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69046.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69047.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69048.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69049.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69050.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69051.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69052.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69053.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69054.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69055.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69056.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69057.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69058.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69059.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69060.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69061.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69062.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69063.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69064.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69065.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69066.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69067.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69068.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69069.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69070.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69071.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69072.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69073.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69074.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69075.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69076.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69077.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69078.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69079.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69080.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69081.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69082.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69083.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69084.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69085.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69086.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69087.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69088.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69089.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69090.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69091.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69092.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69093.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69094.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69095.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69096.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69097.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69098.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69099.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69100.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69101.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69102.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69103.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69104.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69105.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69106.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69107.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69108.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69109.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69110.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69111.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69112.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69113.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69114.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69115.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69116.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69117.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69118.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69119.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69120.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69121.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69122.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69123.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69124.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69125.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69126.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69127.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69128.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69129.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69130.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69131.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69132.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69133.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69134.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69135.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69136.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69137.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69138.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69139.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69140.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69141.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69142.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69143.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69144.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69145.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69146.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69147.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69148.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69149.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69150.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69151.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69152.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69153.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69154.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69155.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69156.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69157.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69158.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69159.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69160.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69161.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69162.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69163.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69164.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69165.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69166.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69167.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69168.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69169.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69170.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69171.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69172.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69173.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69174.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69175.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69176.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69177.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69178.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69179.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69180.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69181.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69182.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69183.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69184.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69185.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69186.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69187.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69188.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69189.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69190.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69191.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69192.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69193.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69194.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69195.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69196.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69197.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69198.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69199.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69200.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69201.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69202.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69203.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69204.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69205.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69206.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69207.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69208.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69209.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69210.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69211.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69212.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69213.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69214.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69215.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69216.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69217.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69218.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69219.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69220.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69221.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69222.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69223.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69224.
